date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-05-15,30,19,0.0,13.9,7,75,04:07 PM,03:40 AM,05:30 AM,07:20 PM,17,25,25,24,16,8,65,0.0,1015,30,10,182,13,76019
2019-05-16,30,20,0.0,13.9,7,82,05:13 PM,04:15 AM,05:29 AM,07:21 PM,17,26,26,25,22,4,64,0.0,1014,30,10,182,17,76019
2019-05-17,29,20,0.0,11.0,5,89,06:17 PM,04:52 AM,05:29 AM,07:22 PM,20,25,25,24,30,50,78,1.4,1010,29,9,176,22,76019
2019-05-18,27,23,0.0,13.3,5,97,07:22 PM,05:31 AM,05:28 AM,07:23 PM,21,27,27,24,46,50,84,53.0,1005,27,6,185,27,76019
2019-05-19,32,20,0.0,14.0,7,100,08:24 PM,06:12 AM,05:27 AM,07:23 PM,16,26,26,25,17,0,62,0.0,1010,32,10,177,11,76019
2019-05-20,30,21,0.0,9.9,6,89,09:24 PM,06:57 AM,05:27 AM,07:24 PM,21,28,28,25,34,56,79,6.6,1008,30,10,141,24,76019
2019-05-21,27,19,0.0,13.3,5,81,10:19 PM,07:45 AM,05:26 AM,07:25 PM,15,25,25,23,45,38,61,9.6,1003,27,10,203,29,76019
2019-05-22,30,19,0.0,9.9,6,74,11:09 PM,08:36 AM,05:26 AM,07:25 PM,19,26,26,24,34,42,73,0.9,1007,30,10,179,23,76019
2019-05-23,31,24,0.0,12.2,6,67,11:53 PM,09:31 AM,05:25 AM,07:26 PM,22,29,29,27,36,57,77,1.4,1013,31,10,163,26,76019
2019-05-24,31,24,0.0,12.2,6,60,No moonrise,10:25 AM,05:25 AM,07:27 PM,21,29,29,26,32,60,75,1.8,1015,31,10,166,24,76019
2019-05-25,31,22,0.0,13.4,6,52,12:33 AM,11:20 AM,05:24 AM,07:27 PM,21,29,29,26,29,30,75,2.9,1015,31,10,175,22,76019
2019-05-26,30,22,0.0,12.2,6,45,01:09 AM,12:14 PM,05:24 AM,07:28 PM,21,28,28,26,30,42,74,0.5,1015,30,10,174,22,76019
2019-05-27,30,22,0.0,11.1,6,38,01:41 AM,01:09 PM,05:23 AM,07:29 PM,20,28,28,26,33,46,73,0.2,1011,30,10,177,26,76019
2019-05-28,29,23,0.0,9.9,6,31,02:12 AM,02:03 PM,05:23 AM,07:29 PM,21,28,28,25,35,50,76,0.8,1006,29,9,182,28,76019
2019-05-29,29,22,0.0,13.4,6,23,02:42 AM,02:58 PM,05:23 AM,07:30 PM,22,28,28,26,38,49,79,49.0,1007,29,7,202,27,76019
2019-05-30,32,19,0.0,13.4,6,16,03:12 AM,03:55 PM,05:22 AM,07:31 PM,18,26,26,25,18,18,69,5.6,1014,32,10,63,14,76019
2019-05-31,31,21,0.0,14.1,7,12,03:44 AM,04:53 PM,05:22 AM,07:31 PM,19,28,28,26,12,21,64,0.0,1015,31,10,97,9,76019
2019-06-01,33,23,0.0,14.1,6,0,04:18 AM,05:54 PM,05:22 AM,07:32 PM,22,31,31,28,14,19,71,13.5,1014,33,9,157,11,76019
2019-06-02,31,23,0.0,13.4,6,0,04:56 AM,06:56 PM,05:21 AM,07:32 PM,21,29,29,27,16,30,75,7.6,1013,31,10,163,12,76019
2019-06-03,32,24,0.0,14.1,6,0,05:40 AM,08:00 PM,05:21 AM,07:33 PM,22,31,31,28,20,19,73,35.9,1014,32,7,158,15,76019
2019-06-04,30,23,0.0,12.2,6,6,06:30 AM,09:03 PM,05:21 AM,07:33 PM,21,29,29,27,20,31,71,6.2,1013,30,10,181,15,76019
2019-06-05,29,22,0.0,12.2,6,13,07:27 AM,10:02 PM,05:21 AM,07:34 PM,21,28,28,25,22,44,79,18.3,1011,29,9,126,14,76019
2019-06-06,32,22,0.0,13.4,6,21,08:29 AM,10:56 PM,05:21 AM,07:34 PM,20,29,29,27,12,38,70,7.2,1007,32,10,147,8,76019
2019-06-07,29,20,0.0,12.2,6,28,09:35 AM,11:44 PM,05:20 AM,07:35 PM,19,27,27,25,17,38,70,0.8,1008,29,10,254,14,76019
2019-06-08,37,24,0.0,14.2,8,36,10:42 AM,No moonset,05:20 AM,07:35 PM,21,33,33,29,12,3,63,0.0,1009,37,10,267,10,76019
2019-06-09,33,24,0.0,13.4,6,44,11:49 AM,12:27 AM,05:20 AM,07:36 PM,22,32,32,28,14,22,71,2.6,1013,33,10,119,12,76019
2019-06-10,28,20,0.0,13.4,5,51,12:55 PM,01:06 AM,05:20 AM,07:36 PM,15,25,25,24,30,35,61,0.0,1023,28,10,14,23,76019
2019-06-11,27,20,0.0,14.2,6,59,01:59 PM,01:42 AM,05:20 AM,07:37 PM,13,24,24,23,14,33,54,0.0,1020,27,10,107,11,76019
2019-06-12,29,20,0.0,14.2,7,66,03:03 PM,02:16 AM,05:20 AM,07:37 PM,16,25,25,24,16,6,62,0.0,1016,29,10,192,13,76019
2019-06-13,30,21,0.0,14.2,7,74,04:06 PM,02:51 AM,05:20 AM,07:37 PM,15,26,26,25,10,4,55,0.0,1019,30,10,119,8,76019
2019-06-14,31,20,0.0,14.2,6,81,05:09 PM,03:28 AM,05:20 AM,07:38 PM,18,27,27,25,30,11,65,0.4,1014,31,10,170,22,76019
2019-06-15,33,23,0.0,12.2,6,89,06:11 PM,04:07 AM,05:20 AM,07:38 PM,22,31,31,28,36,43,72,0.0,1009,33,10,185,28,76019
2019-06-16,30,19,0.0,13.4,6,96,07:12 PM,04:50 AM,05:20 AM,07:39 PM,21,27,27,25,34,48,83,80.3,1010,30,5,196,20,76019
2019-06-17,31,20,0.0,14.2,7,100,08:08 PM,05:37 AM,05:21 AM,07:39 PM,20,27,27,25,16,25,76,0.0,1012,31,9,217,12,76019
2019-06-18,34,23,0.0,14.2,7,89,09:01 PM,06:26 AM,05:21 AM,07:39 PM,21,30,30,28,14,11,68,0.0,1012,34,10,182,11,76019
2019-06-19,34,24,0.0,13.4,7,81,09:48 PM,07:20 AM,05:21 AM,07:39 PM,23,32,32,28,29,19,75,16.5,1008,34,9,195,20,76019
2019-06-20,34,23,0.0,14.2,7,73,10:30 PM,08:14 AM,05:21 AM,07:40 PM,24,34,34,29,28,7,74,11.6,1007,34,10,178,20,76019
2019-06-21,34,25,0.0,14.2,8,66,11:07 PM,09:10 AM,05:21 AM,07:40 PM,24,34,34,29,33,30,74,0.3,1009,34,10,183,27,76019
2019-06-22,32,26,0.0,12.2,6,58,11:41 PM,10:05 AM,05:21 AM,07:40 PM,23,32,32,28,39,41,77,16.8,1011,32,9,182,27,76019
2019-06-23,32,24,0.0,12.2,6,51,No moonrise,10:59 AM,05:22 AM,07:40 PM,24,32,32,28,40,53,79,21.5,1009,32,7,202,28,76019
2019-06-24,30,21,0.0,14.2,7,43,12:12 AM,11:53 AM,05:22 AM,07:40 PM,22,28,28,25,20,24,80,16.9,1012,30,9,186,13,76019
2019-06-25,33,23,0.0,14.2,7,36,12:42 AM,12:47 PM,05:22 AM,07:40 PM,22,30,30,27,18,17,74,1.3,1014,33,10,182,14,76019
2019-06-26,32,22,0.0,14.2,6,28,01:12 AM,01:43 PM,05:23 AM,07:41 PM,21,29,29,26,23,13,74,5.9,1018,32,10,182,17,76019
2019-06-27,32,23,0.0,14.2,6,21,01:42 AM,02:39 PM,05:23 AM,07:41 PM,22,31,31,27,17,10,75,1.5,1020,32,10,182,13,76019
2019-06-28,35,23,0.0,14.2,8,13,02:14 AM,03:38 PM,05:23 AM,07:41 PM,22,33,33,29,16,5,68,0.6,1019,35,10,194,13,76019
2019-06-29,35,25,0.0,14.2,7,6,02:50 AM,04:39 PM,05:24 AM,07:41 PM,22,32,32,29,16,12,66,1.3,1017,35,10,216,12,76019
2019-06-30,30,23,0.0,14.2,6,0,03:31 AM,05:43 PM,05:24 AM,07:41 PM,21,28,28,26,12,21,75,11.3,1015,30,9,146,9,76019
2019-07-01,31,23,0.0,14.2,6,0,04:18 AM,06:46 PM,05:24 AM,07:41 PM,21,29,29,26,18,31,76,33.1,1015,31,7,171,14,76019
2019-07-02,32,23,0.0,14.2,6,0,05:13 AM,07:49 PM,05:25 AM,07:41 PM,22,30,30,27,25,17,74,6.3,1013,32,9,188,18,76019
2019-07-03,32,23,0.0,13.4,6,2,06:14 AM,08:47 PM,05:25 AM,07:41 PM,22,30,30,27,21,28,76,0.3,1012,32,10,182,16,76019
2019-07-04,32,24,0.0,13.4,6,9,07:21 AM,09:39 PM,05:26 AM,07:40 PM,23,31,31,28,27,28,76,4.4,1012,32,10,181,20,76019
2019-07-05,33,24,0.0,12.2,6,16,08:29 AM,10:25 PM,05:26 AM,07:40 PM,23,32,32,28,27,45,75,1.2,1015,33,10,184,20,76019
2019-07-06,34,25,0.0,14.1,7,24,09:39 AM,11:06 PM,05:27 AM,07:40 PM,23,33,33,29,19,14,70,2.2,1017,34,10,205,14,76019
2019-07-07,36,25,0.0,14.1,7,31,10:46 AM,11:44 PM,05:27 AM,07:40 PM,23,34,34,30,18,11,67,1.2,1015,36,10,203,13,76019
2019-07-08,34,26,0.0,14.1,8,38,11:52 AM,No moonset,05:28 AM,07:40 PM,22,34,34,30,19,14,65,0.5,1013,34,10,190,14,76019
2019-07-09,35,26,0.0,14.1,7,45,12:56 PM,12:19 AM,05:28 AM,07:40 PM,24,35,35,30,24,27,70,1.1,1012,35,10,183,18,76019
2019-07-10,37,26,0.0,14.1,7,53,01:59 PM,12:54 AM,05:29 AM,07:39 PM,24,36,36,31,18,17,69,1.8,1014,37,10,168,13,76019
2019-07-11,35,27,0.0,14.1,8,60,03:02 PM,01:30 AM,05:29 AM,07:39 PM,23,35,35,30,17,10,67,1.0,1014,35,10,139,14,76019
2019-07-12,33,24,0.0,14.1,8,67,04:03 PM,02:07 AM,05:30 AM,07:39 PM,19,31,31,29,17,5,56,0.0,1012,33,10,31,14,76019
2019-07-13,32,24,0.0,12.2,6,74,05:03 PM,02:48 AM,05:30 AM,07:38 PM,21,31,31,28,20,39,65,3.4,1011,32,10,28,17,76019
2019-07-14,29,23,0.0,12.2,6,82,06:01 PM,03:32 AM,05:31 AM,07:38 PM,21,29,29,27,18,40,74,0.1,1012,29,10,37,15,76019
2019-07-15,34,23,0.0,14.1,7,89,06:54 PM,04:20 AM,05:32 AM,07:38 PM,20,31,31,28,12,26,65,0.0,1012,34,10,270,9,76019
2019-07-16,37,25,0.0,14.1,7,96,07:43 PM,05:12 AM,05:32 AM,07:37 PM,22,35,35,31,23,13,63,0.6,1013,37,10,193,18,76019
2019-07-17,35,25,0.0,14.0,8,100,08:27 PM,06:06 AM,05:33 AM,07:37 PM,22,34,34,30,26,8,65,0.0,1014,35,10,188,21,76019
2019-07-18,35,25,0.0,14.0,8,89,09:06 PM,07:01 AM,05:33 AM,07:36 PM,22,33,33,30,29,3,63,0.0,1013,35,10,186,23,76019
2019-07-19,35,25,0.0,14.0,8,82,09:41 PM,07:56 AM,05:34 AM,07:36 PM,21,33,33,30,29,2,61,0.0,1013,35,10,186,23,76019
2019-07-20,36,25,0.0,14.0,8,75,10:13 PM,08:51 AM,05:35 AM,07:35 PM,21,33,33,31,26,5,58,0.0,1012,36,10,186,20,76019
2019-07-21,37,25,0.0,14.0,8,67,10:43 PM,09:45 AM,05:35 AM,07:35 PM,19,33,33,31,23,6,52,0.0,1013,37,10,188,17,76019
2019-07-22,34,26,0.0,14.0,7,60,11:12 PM,10:38 AM,05:36 AM,07:34 PM,22,33,33,30,24,20,63,1.6,1014,34,10,167,19,76019
2019-07-23,32,23,0.0,14.0,7,53,11:42 PM,11:33 AM,05:37 AM,07:34 PM,16,28,28,27,23,12,52,0.0,1019,32,10,29,18,76019
2019-07-24,31,22,0.0,14.0,7,46,No moonrise,12:27 PM,05:37 AM,07:33 PM,15,27,27,26,14,6,52,0.0,1019,31,10,84,11,76019
2019-07-25,31,22,0.0,13.9,7,38,12:12 AM,01:24 PM,05:38 AM,07:32 PM,15,27,27,26,14,2,50,0.0,1019,31,10,124,12,76019
2019-07-26,32,21,0.0,13.9,7,31,12:46 AM,02:23 PM,05:39 AM,07:32 PM,15,28,28,27,15,10,52,0.0,1019,32,10,128,12,76019
2019-07-27,34,22,0.0,13.9,8,24,01:23 AM,03:24 PM,05:39 AM,07:31 PM,16,29,29,28,16,16,50,0.0,1019,34,10,137,12,76019
2019-07-28,35,24,0.0,13.9,7,16,02:06 AM,04:27 PM,05:40 AM,07:30 PM,20,32,32,30,21,22,60,0.4,1016,35,10,171,16,76019
2019-07-29,36,25,0.0,13.9,7,9,02:56 AM,05:30 PM,05:41 AM,07:30 PM,21,33,33,30,20,29,63,8.1,1014,36,10,211,15,76019
2019-07-30,38,26,0.0,13.9,7,2,03:54 AM,06:30 PM,05:41 AM,07:29 PM,21,34,34,31,14,16,58,4.0,1014,38,10,213,11,76019
2019-07-31,37,26,0.0,13.9,8,0,04:59 AM,07:27 PM,05:42 AM,07:28 PM,22,35,35,31,14,6,58,0.1,1015,37,10,133,11,76019
2019-08-01,37,27,0.0,13.8,8,0,06:09 AM,08:16 PM,05:43 AM,07:27 PM,21,34,34,31,17,10,57,0.0,1015,37,10,152,13,76019
2019-08-02,37,26,0.0,13.8,8,5,07:20 AM,09:01 PM,05:43 AM,07:26 PM,21,34,34,31,17,12,56,0.5,1014,37,10,144,13,76019
2019-08-03,31,25,0.0,13.8,6,12,08:31 AM,09:41 PM,05:44 AM,07:25 PM,22,30,30,28,22,30,72,12.7,1012,31,9,133,15,76019
2019-08-04,33,25,0.0,13.3,6,20,09:40 AM,10:18 PM,05:45 AM,07:25 PM,22,31,31,28,10,42,69,4.5,1013,33,10,107,8,76019
2019-08-05,33,26,0.0,13.8,7,27,10:46 AM,10:54 PM,05:45 AM,07:24 PM,23,33,33,29,9,27,70,22.7,1013,33,8,149,6,76019
2019-08-06,37,27,0.0,13.8,7,34,11:52 AM,11:31 PM,05:46 AM,07:23 PM,22,35,35,31,13,18,62,12.2,1012,37,9,194,9,76019
2019-08-07,37,27,0.0,13.8,7,42,12:55 PM,No moonset,05:47 AM,07:22 PM,23,36,36,32,19,15,61,0.7,1011,37,10,192,14,76019
2019-08-08,37,27,0.0,13.7,8,49,01:58 PM,12:08 AM,05:47 AM,07:21 PM,22,36,36,31,23,8,60,0.1,1011,37,10,184,17,76019
2019-08-09,38,27,0.0,13.7,8,56,02:58 PM,12:47 AM,05:48 AM,07:20 PM,21,35,35,32,22,9,54,0.0,1011,38,10,190,17,76019
2019-08-10,38,27,0.0,13.7,8,63,03:56 PM,01:31 AM,05:49 AM,07:19 PM,21,36,36,32,21,7,54,0.0,1012,38,10,190,16,76019
2019-08-11,39,27,0.0,13.7,8,71,04:50 PM,02:17 AM,05:49 AM,07:18 PM,19,35,35,32,22,2,49,0.0,1013,39,10,187,16,76019
2019-08-12,39,28,0.0,13.7,8,78,05:40 PM,03:07 AM,05:50 AM,07:17 PM,21,36,36,33,21,2,51,0.0,1011,39,10,186,15,76019
2019-08-13,38,28,0.0,13.7,8,85,06:25 PM,04:00 AM,05:51 AM,07:16 PM,21,36,36,32,23,12,54,1.3,1011,38,10,213,17,76019
2019-08-14,34,26,0.0,13.6,7,92,07:05 PM,04:55 AM,05:51 AM,07:15 PM,21,33,33,30,16,27,60,14.6,1014,34,9,50,12,76019
2019-08-15,35,27,0.0,13.6,8,100,07:42 PM,05:50 AM,05:52 AM,07:14 PM,21,35,35,31,11,11,58,1.9,1014,35,10,126,9,76019
2019-08-16,39,27,0.0,13.6,8,100,08:14 PM,06:44 AM,05:53 AM,07:13 PM,20,35,35,32,19,3,52,0.0,1012,39,10,164,14,76019
2019-08-17,38,27,0.0,13.6,8,86,08:45 PM,07:39 AM,05:53 AM,07:12 PM,21,35,35,32,24,8,54,0.1,1010,38,10,175,18,76019
2019-08-18,38,27,0.0,13.6,8,78,09:14 PM,08:32 AM,05:54 AM,07:10 PM,21,35,35,32,25,6,54,0.0,1010,38,10,182,20,76019
2019-08-19,39,27,0.0,13.5,8,71,09:43 PM,09:26 AM,05:55 AM,07:09 PM,21,36,36,33,19,6,54,0.0,1013,39,10,168,15,76019
2019-08-20,39,29,0.0,13.5,8,64,10:13 PM,10:20 AM,05:55 AM,07:08 PM,21,37,37,33,17,11,51,0.0,1014,39,10,171,13,76019
2019-08-21,37,27,0.0,13.5,7,57,10:44 PM,11:15 AM,05:56 AM,07:07 PM,21,35,35,32,17,16,54,3.1,1014,37,10,176,13,76019
2019-08-22,36,26,0.0,13.5,7,49,11:19 PM,12:12 PM,05:57 AM,07:06 PM,20,33,33,31,21,16,55,0.9,1012,36,10,182,15,76019
2019-08-23,35,26,0.0,13.5,7,42,11:59 PM,01:11 PM,05:57 AM,07:05 PM,22,33,33,30,19,26,63,8.1,1012,35,9,159,14,76019
2019-08-24,33,26,0.0,13.5,7,35,No moonrise,02:11 PM,05:58 AM,07:03 PM,23,33,33,29,12,22,72,36.5,1012,33,7,143,9,76019
2019-08-25,35,26,0.0,13.4,7,28,12:44 AM,03:13 PM,05:59 AM,07:02 PM,23,34,34,30,14,12,65,5.6,1009,35,10,149,10,76019
2019-08-26,37,27,0.0,13.4,8,20,01:37 AM,04:13 PM,05:59 AM,07:01 PM,23,37,37,32,25,5,62,0.0,1006,37,10,180,19,76019
2019-08-27,28,24,0.0,13.0,6,13,02:37 AM,05:11 PM,06:00 AM,07:00 PM,22,30,30,27,25,27,75,35.2,1012,28,8,137,16,76019
2019-08-28,34,24,0.0,12.6,6,6,03:44 AM,06:03 PM,06:00 AM,06:58 PM,22,32,32,29,11,25,70,5.9,1016,34,9,161,8,76019
2019-08-29,35,25,0.0,11.6,7,0,04:55 AM,06:50 PM,06:01 AM,06:57 PM,22,33,33,30,18,15,67,2.6,1015,35,10,151,14,76019
2019-08-30,35,26,0.0,11.6,8,0,06:07 AM,07:33 PM,06:02 AM,06:56 PM,21,33,33,30,19,10,62,0.3,1015,35,10,160,14,76019
2019-08-31,30,23,0.0,10.3,6,0,07:18 AM,08:12 PM,06:02 AM,06:55 PM,22,29,29,26,11,29,78,23.5,1016,30,8,140,8,76019
2019-09-01,33,24,0.0,11.6,6,9,08:28 AM,08:50 PM,06:03 AM,06:53 PM,21,31,31,28,12,14,67,1.2,1016,33,10,126,9,76019
2019-09-02,35,26,0.0,11.6,8,16,09:37 AM,09:27 PM,06:04 AM,06:52 PM,20,32,32,30,10,9,57,0.4,1017,35,10,126,8,76019
2019-09-03,35,26,0.0,11.6,8,24,10:43 AM,10:05 PM,06:04 AM,06:51 PM,20,32,32,30,11,18,56,0.0,1015,35,10,141,8,76019
2019-09-04,35,26,0.0,11.6,8,32,11:48 AM,10:45 PM,06:05 AM,06:49 PM,19,32,32,30,9,14,51,0.0,1017,35,10,120,7,76019
2019-09-05,37,27,0.0,11.6,8,39,12:51 PM,11:28 PM,06:06 AM,06:48 PM,18,33,33,31,8,12,48,0.0,1018,37,10,183,6,76019
2019-09-06,38,27,0.0,11.6,8,47,01:51 PM,No moonset,06:06 AM,06:47 PM,18,34,34,32,11,8,44,0.0,1016,38,10,202,8,76019
2019-09-07,38,27,0.0,11.6,8,54,02:47 PM,12:14 AM,06:07 AM,06:45 PM,16,33,33,32,16,5,41,0.0,1014,38,10,190,12,76019
2019-09-08,37,25,0.0,11.6,8,62,03:38 PM,01:04 AM,06:07 AM,06:44 PM,17,32,32,31,27,6,45,0.0,1013,37,10,191,19,76019
2019-09-09,35,24,0.0,11.6,8,69,04:24 PM,01:56 AM,06:08 AM,06:43 PM,19,31,31,29,25,9,54,0.0,1014,35,10,180,18,76019
2019-09-10,33,24,0.0,11.6,8,77,05:06 PM,02:50 AM,06:09 AM,06:41 PM,20,30,30,28,25,17,62,1.6,1016,33,10,173,19,76019
2019-09-11,35,24,0.0,11.6,6,84,05:43 PM,03:45 AM,06:09 AM,06:40 PM,20,30,30,28,23,18,64,9.1,1017,35,10,168,17,76019
2019-09-12,34,24,0.0,11.6,7,92,06:16 PM,04:39 AM,06:10 AM,06:39 PM,21,31,31,28,20,25,65,7.7,1017,34,9,177,16,76019
